id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1268911190144626689,1268911190144626689,1591366977000,2020-06-05,11:22:57,-0300,226120312,espaceturing,Espace Turing / LJAD,,"#CeJourLa 5 juin 1944 : Naissance de « Whitfield Diffie » cryptologue étatsunien, pionniers de la cryptographie asymétrique (utilisation d'une paire de clés publique et privée) #Cypher #DigitalHistory  http://espace-turing.fr/Naissance-de-Whitfield-Diffie.html … pic.twitter.com/9C41u2Qq0W",fr,[],['http://espace-turing.fr/Naissance-de-Whitfield-Diffie.html'],['https://pbs.twimg.com/media/EZwT_A1XQAAx7Na.jpg'],0,2,2,"['#cejourla', '#cypher', '#digitalhistory']",[],https://twitter.com/espaceturing/status/1268911190144626689,False,,0,,,,,,,"[{'user_id': '226120312', 'username': 'espaceturing'}]",,,,
1268909518743916545,1268909518743916545,1591366579000,2020-06-05,11:16:19,-0300,1140007642800283648,imasuen_design,Mudia Imasuen 🟢,,Mhen digital history books to mad gann.  https://twitter.com/BayoOmoboriowo/status/1268902653247074304 …,en,[],['https://twitter.com/BayoOmoboriowo/status/1268902653247074304'],[],0,1,8,[],[],https://twitter.com/imasuen_design/status/1268909518743916545,False,https://twitter.com/BayoOmoboriowo/status/1268902653247074304,0,,,,,,,"[{'user_id': '1140007642800283648', 'username': 'imasuen_design'}]",,,,
1268909381422284800,1268909381422284800,1591366546000,2020-06-05,11:15:46,-0300,226120312,espaceturing,Espace Turing / LJAD,,"#CeJourLa 5 juin 1930 : Naissance de « Peter John Landin » informaticien anglais, pionnier de la programmation fonctionnelle #lambdacalcul #Algol #SECD #ISWIM #DigitalHistory  http://www.espace-turing.fr/Naissance-de-Peter-John-Landin.html … pic.twitter.com/qqJ1ReHZKT",fr,[],['http://www.espace-turing.fr/Naissance-de-Peter-John-Landin.html'],['https://pbs.twimg.com/media/EZwSRjuXsAEsLex.png'],0,3,1,"['#cejourla', '#lambdacalcul', '#algol', '#secd', '#iswim', '#digitalhistory']",[],https://twitter.com/espaceturing/status/1268909381422284800,False,,0,,,,,,,"[{'user_id': '226120312', 'username': 'espaceturing'}]",,,,
1268902491145547776,1268902491145547776,1591364903000,2020-06-05,10:48:23,-0300,226120312,espaceturing,Espace Turing / LJAD,,#CeJourLa 5 juin 1983 : Coleco annonce l’ordinateur « Coleco Adam » au CES. La machine fut un flop commercial. #Computer #DigitalHistory  http://www.espace-turing.fr/Coleco-annonce-l-ordinateur-Coleco.html … pic.twitter.com/kp0QrUdofN,fr,[],['http://www.espace-turing.fr/Coleco-annonce-l-ordinateur-Coleco.html'],"['https://pbs.twimg.com/media/EZwMCv-X0AAAow4.jpg', 'https://pbs.twimg.com/media/EZwMCv-XkAAVeXC.jpg']",0,0,1,"['#cejourla', '#computer', '#digitalhistory']",[],https://twitter.com/espaceturing/status/1268902491145547776,False,,0,,,,,,,"[{'user_id': '226120312', 'username': 'espaceturing'}]",,,,
1268895849037381633,1268895849037381633,1591363320000,2020-06-05,10:22:00,-0300,226120312,espaceturing,Espace Turing / LJAD,,"#CeJourLa juin 1984 : Alexey Pajitnov lance #Tetris. Ce jeu fera le succès du #nintendo #gameboy (ou vice-versa) 
#Retrogaming #CasualGaming #Videogame #DigitalHistory #Russia #Maths
 http://www.espace-turing.fr/Alexey-Pajitnov-lance-Tetris.html … pic.twitter.com/0ivWSCRmc9",fr,[],['http://www.espace-turing.fr/Alexey-Pajitnov-lance-Tetris.html'],"['https://pbs.twimg.com/media/EZwEIPJWoAc4fun.png', 'https://pbs.twimg.com/media/EZwE9lNXYAMcV32.jpg']",0,3,2,"['#cejourla', '#tetris', '#nintendo', '#gameboy', '#retrogaming', '#casualgaming', '#videogame', '#digitalhistory', '#russia', '#maths']",[],https://twitter.com/espaceturing/status/1268895849037381633,False,,0,,,,,,,"[{'user_id': '226120312', 'username': 'espaceturing'}]",,,,
1268893205791203329,1268893205791203329,1591362689000,2020-06-05,10:11:29,-0300,226120312,espaceturing,Espace Turing / LJAD,,"#CeJourLa 5 juin 1833 : #AdaLovelace rencontre #CharlesBabbage. Suite à cette rencontre elle deviendra le/a premier.e  http://informaticien.ne  de l'histoire.
#Algorithm #code #Computing #Bernoulli #DigitalHistory #Feminism  http://www.espace-turing.fr/Ada-Lovelace-rencontre-Charles.html … pic.twitter.com/U0kzEXh4Ji",fr,[],"['http://informaticien.ne', 'http://www.espace-turing.fr/Ada-Lovelace-rencontre-Charles.html']","['https://pbs.twimg.com/media/EZwCTj4XgAUN5BA.jpg', 'https://pbs.twimg.com/media/EZwDnwpXkAMCgua.jpg']",1,18,31,"['#cejourla', '#adalovelace', '#charlesbabbage', '#algorithm', '#code', '#computing', '#bernoulli', '#digitalhistory', '#feminism']",[],https://twitter.com/espaceturing/status/1268893205791203329,False,,0,,,,,,,"[{'user_id': '226120312', 'username': 'espaceturing'}]",,,,
1268856595187929088,1268845776807084034,1591353961000,2020-06-05,07:46:01,-0300,1226428065854754816,andrewc47126578,Andrew Cole,,"Well, the real danger is that your past is now unforgivable.
You can't escape from your past silliness if it has been captured online.
Thank heavens I haven't got much of a digital history! Some events are just best left buried!
There should be a digital statute of limitations!",en,['voiceof33845919'],[],[],1,0,1,[],[],https://twitter.com/AndrewC47126578/status/1268856595187929088,False,,0,,,,,,,"[{'user_id': '1226428065854754816', 'username': 'AndrewC47126578'}, {'user_id': '1054700942485082112', 'username': 'voiceof33845919'}]",,,,
1268838617868382209,1268838617868382209,1591349675000,2020-06-05,06:34:35,-0300,457899206,historiamagoria,Dr. Jessica van Horssen,,"One of my @becketthistory Digital History students has just let me know that Spotify have a free collection of Malcolm X speeches, including a chilling one on police brutality:  https://open.spotify.com/album/0K7r0Jn2cl3evFj6MFAK2c?si=hZMucnpeQRK5ncwclJRcag …",en,['becketthistory'],['https://open.spotify.com/album/0K7r0Jn2cl3evFj6MFAK2c?si=hZMucnpeQRK5ncwclJRcag'],[],2,1,3,[],[],https://twitter.com/Historiamagoria/status/1268838617868382209,False,,0,,,,,,,"[{'user_id': '457899206', 'username': 'Historiamagoria'}, {'user_id': '2846439129', 'username': 'becketthistory'}]",,,,
1268830810943168513,1268465908680450048,1591347813000,2020-06-05,06:03:33,-0300,1103404650043191296,justme1111_,Justme,,It’s not funny to be caught out as a possible racist hun. Do better. Your admiration for people like David Vance is weird af. Your digital history on sm is also traceable & will effect your future jobs etc - this really ain’t a “funny” situation. Trust.,en,"['tracybr96532270', 's_charlene', 'bendunnell', 'gerardbattenuk', 'sadiqkhan']",[],[],1,0,1,[],[],https://twitter.com/Justme1111_/status/1268830810943168513,False,,0,,,,,,,"[{'user_id': '1103404650043191296', 'username': 'Justme1111_'}, {'user_id': '1128282688119611392', 'username': 'TracyBr96532270'}, {'user_id': '553025447', 'username': 's_charlene'}, {'user_id': '383980969', 'username': 'BenDunnell'}, {'user_id': '216327829', 'username': 'GerardBattenUK'}, {'user_id': '19397942', 'username': 'SadiqKhan'}]",,,,
1268829914226188291,1268829914226188291,1591347599000,2020-06-05,05:59:59,-0300,1400691313,ph_weekly,Public History Weekly (PHW),,"From the archive:
""Digital History & Yet Another Journal? Editorial 2013""
By Demantowsky, Marko on September 03, 2013

 https://public-history-weekly.degruyter.com/1-2013-1/editorial-noch-neue-zeitschrift/ … pic.twitter.com/I9y2g9V5F9",en,[],['https://public-history-weekly.degruyter.com/1-2013-1/editorial-noch-neue-zeitschrift/'],['https://pbs.twimg.com/media/EZvKFSlXgAAiOBV.jpg'],0,0,0,[],[],https://twitter.com/PH_Weekly/status/1268829914226188291,False,,0,,,,,,,"[{'user_id': '1400691313', 'username': 'PH_Weekly'}]",,,,
1268825350148063232,1268824777961230337,1591346511000,2020-06-05,05:41:51,-0300,2887109319,therealvatine,Ingvar,,"I don't think you are. I think IA is a very good, and probably essential, means for preserving digital history. Doesn't mean that some of their decisions have been problematic. We all have to try to balance these two things, as we see fit.",en,['fromankyra'],[],[],0,0,1,[],[],https://twitter.com/therealvatine/status/1268825350148063232,False,,0,,,,,,,"[{'user_id': '2887109319', 'username': 'therealvatine'}, {'user_id': '2967418732', 'username': 'fromankyra'}]",,,,
1268760715155865600,1268760715155865600,1591331101000,2020-06-05,01:25:01,-0300,718210268,nikkitirado,Nikki Tirado,,"This will be in a digital history book for our great grandchildren to read one day. Education like this, I believe has the power to breed less hate.  https://twitter.com/Rihannas_Crush/status/1268610663745798146 …",en,[],['https://twitter.com/Rihannas_Crush/status/1268610663745798146'],[],0,0,0,[],[],https://twitter.com/NikkiTirado/status/1268760715155865600,False,https://twitter.com/Rihannas_Crush/status/1268610663745798146,0,,,,,,,"[{'user_id': '718210268', 'username': 'NikkiTirado'}]",,,,
1268755396749144064,1268755396749144064,1591329833000,2020-06-05,01:03:53,-0300,819320584068857856,jwj09131957,universal gangster,,"Slaves who lived on plantations typically worked 10-16 hours a day, six days a week, according to the University of Houston’s Digital History. Children as young as 3 were put to work.",en,[],[],[],0,0,0,[],[],https://twitter.com/jwj09131957/status/1268755396749144064,False,,0,,,,,,,"[{'user_id': '819320584068857856', 'username': 'jwj09131957'}]",,,,
