id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1293368548493074434,1293368548493074434,1597198066000,2020-08-11,23:07:46,-0300,1254848377633804290,_thaisnery,Thais Nery,,#derrubaveto368 #históriaéprofissão https://twitter.com/ANPUH/status/1293319121141211137 …,und,[],['https://twitter.com/ANPUH/status/1293319121141211137'],[],0,0,2,"['#derrubaveto368', '#históriaéprofissão']",[],https://twitter.com/_thaisnery/status/1293368548493074434,False,https://twitter.com/ANPUH/status/1293319121141211137,0,,,,,,,"[{'user_id': '1254848377633804290', 'username': '_thaisnery'}]",,,,
1273000983514185739,1273000983514185739,1592342060000,2020-06-16,18:14:20,-0300,1140110092043468801,ccontestado,Capitão Contestado,,"#derrubaveto368
#historiaéprofissão https://twitter.com/ANPUH/status/1272993129621225472 …",und,[],['https://twitter.com/ANPUH/status/1272993129621225472'],[],0,0,2,"['#derrubaveto368', '#historiaéprofissão']",[],https://twitter.com/CContestado/status/1273000983514185739,False,https://twitter.com/ANPUH/status/1272993129621225472,0,,,,,,,"[{'user_id': '1140110092043468801', 'username': 'CContestado'}]",,,,
1272996118788558855,1272991546716172289,1592340900000,2020-06-16,17:55:00,-0300,2817929309,ruas07170358,Claudete Fátima Ruas,,#DerrubaVeto368 Valorização do profissional #Historiador é indispensável em um país aonde a ignorância permite que um VERME seja levado ao poder!!,pt,"['paulopaim', 'luizmuller']",[],[],0,0,1,"['#derrubaveto368', '#historiador']",[],https://twitter.com/ruas07170358/status/1272996118788558855,False,,0,,,,,,,"[{'user_id': '2817929309', 'username': 'ruas07170358'}, {'user_id': '37122131', 'username': 'paulopaim'}, {'user_id': '35747858', 'username': 'luizmuller'}]",,,,
